cell_count,party_identification,color,county_fips,tract_ce,geo_id,longitude,latitude
559,Republican (REP),#c41221,19,5200,4019005200,-112.9777247,32.21663864
546,Republican (REP),#c41221,27,502,4027000502,-114.6489328,32.71259679
209,Republican (REP),#c41221,13,109604,4013109604,-112.2093948,33.50541142
1134,Republican (REP),#c41221,13,92307,4013092307,-112.1775741,33.56030535
328,Republican (REP),#c41221,13,109601,4013109601,-112.2335657,33.50175586
588,Republican (REP),#c41221,13,112509,4013112509,-112.2275672,33.46566294
319,Republican (REP),#c41221,13,93106,4013093106,-112.194739,33.51303974
275,Republican (REP),#c41221,13,109701,4013109701,-112.2075721,33.48755639
961,Republican (REP),#c41221,13,92312,4013092312,-112.1967543,33.56009725
167,Republican (REP),#c41221,13,109801,4013109801,-112.1991683,33.48762011
107,Republican (REP),#c41221,13,109704,4013109704,-112.2246135,33.49097539
366,Republican (REP),#c41221,27,11700,4027011700,-114.4707932,32.67955367
425,Republican (REP),#c41221,27,10910,4027010910,-114.3909805,32.70424678
307,Republican (REP),#c41221,27,1004,4027001004,-114.6312234,32.67835032
1163,Republican (REP),#c41221,27,908,4027000908,-114.6634793,32.65036794
1743,Republican (REP),#c41221,13,50607,4013050607,-112.6276084,33.38628921
973,Republican (REP),#c41221,27,1100,4027001100,-114.6134631,32.67655643
971,Republican (REP),#c41221,27,11201,4027011201,-114.234576,32.69946475
1379,Republican (REP),#c41221,13,50609,4013050609,-112.5353166,33.45253089
962,Republican (REP),#c41221,27,11110,4027011110,-114.431877,32.66308213
844,Republican (REP),#c41221,27,11111,4027011111,-114.4500016,32.64035879
908,Republican (REP),#c41221,13,50604,4013050604,-112.7722858,33.35492934
557,Republican (REP),#c41221,13,105701,4013105701,-112.147316,33.56032312
360,Republican (REP),#c41221,13,107202,4013107202,-112.1255921,33.52037539
245,Republican (REP),#c41221,13,110100,4013110100,-112.1429877,33.48772485
225,Republican (REP),#c41221,13,93104,4013093104,-112.1726752,33.515887
125,Republican (REP),#c41221,13,116900,4013116900,-112.1236215,33.48771115
383,Republican (REP),#c41221,13,107101,4013107101,-112.1427761,33.52044597
246,Republican (REP),#c41221,13,109300,4013109300,-112.1602157,33.50215541
1295,Republican (REP),#c41221,13,104203,4013104203,-112.1427348,33.58915188
698,Republican (REP),#c41221,13,71513,4013071513,-112.2125287,33.61825629
508,Republican (REP),#c41221,13,92708,4013092708,-112.2637587,33.55877973
1007,Republican (REP),#c41221,13,104000,4013104000,-112.1252568,33.60361141
1543,Republican (REP),#c41221,13,104221,4013104221,-112.1773991,33.58913959
471,Republican (REP),#c41221,13,104227,4013104227,-112.1635857,33.58635742
1556,Republican (REP),#c41221,13,614000,4013614000,-112.2117434,33.689017
1520,Republican (REP),#c41221,13,104222,4013104222,-112.1944668,33.58906455
1329,Republican (REP),#c41221,13,618000,4013618000,-112.1777514,33.64666939
2028,Republican (REP),#c41221,13,614100,4013614100,-112.2149948,33.67421091
418,Republican (REP),#c41221,13,71912,4013071912,-112.2579093,33.58573692
1199,Republican (REP),#c41221,13,615500,4013615500,-112.2637398,33.65992261
743,Republican (REP),#c41221,13,615300,4013615300,-112.2987828,33.65979379
1408,Republican (REP),#c41221,13,40514,4013040514,-112.3386479,33.67515736
1204,Republican (REP),#c41221,13,71516,4013071516,-112.2606851,33.6033854
1523,Republican (REP),#c41221,13,71504,4013071504,-112.280254,33.62816578
1745,Republican (REP),#c41221,13,71801,4013071801,-112.2781229,33.58994961
2306,Republican (REP),#c41221,13,40506,4013040506,-112.3383511,33.65754526
1260,Republican (REP),#c41221,13,615400,4013615400,-112.2811765,33.6598985
822,Republican (REP),#c41221,13,92723,4013092723,-112.2983535,33.55824199
2185,Republican (REP),#c41221,13,61010,4013061010,-112.3589426,33.49945707
706,Republican (REP),#c41221,13,61041,4013061041,-112.329193,33.60157602
1085,Republican (REP),#c41221,13,61020,4013061020,-112.3676923,33.48576145
487,Republican (REP),#c41221,13,61043,4013061043,-112.3295597,33.56934032
1001,Republican (REP),#c41221,13,92720,4013092720,-112.2779755,33.52976519
769,Republican (REP),#c41221,13,61040,4013061040,-112.3378089,33.60195052
1051,Republican (REP),#c41221,13,61046,4013061046,-112.3500768,33.52959266
1040,Republican (REP),#c41221,13,40530,4013040530,-112.3838979,33.64381529
1544,Republican (REP),#c41221,13,61027,4013061027,-112.4017435,33.63148316
1813,Republican (REP),#c41221,13,61039,4013061039,-112.3591975,33.59471115
768,Republican (REP),#c41221,13,40527,4013040527,-112.4265751,33.64632262
730,Republican (REP),#c41221,13,60901,4013060901,-112.3353724,33.61794847
817,Republican (REP),#c41221,13,71600,4013071600,-112.3038896,33.59114675
1856,Republican (REP),#c41221,15,950402,4015950402,-114.238775,35.7961239
722,Republican (REP),#c41221,15,952001,4015952001,-114.5767903,35.0502209
1120,Republican (REP),#c41221,15,951700,4015951700,-114.6239457,35.10379086
1378,Republican (REP),#c41221,15,952400,4015952400,-114.3504736,34.62237427
706,Republican (REP),#c41221,13,618500,4013618500,-112.1248723,33.64358897
228,Republican (REP),#c41221,13,103305,4013103305,-112.0254119,33.63689818
530,Republican (REP),#c41221,13,614700,4013614700,-112.0844612,33.68641429
1319,Republican (REP),#c41221,13,103210,4013103210,-111.9874082,33.60533274
1230,Republican (REP),#c41221,13,103302,4013103302,-112.0046826,33.61932093
1502,Republican (REP),#c41221,13,105004,4013105004,-111.9539933,33.54438806
1188,Republican (REP),#c41221,13,104900,4013104900,-112.0044597,33.58983634
545,Republican (REP),#c41221,13,104600,4013104600,-112.0736345,33.57515944
201,Republican (REP),#c41221,13,111601,4013111601,-112.0345744,33.47303308
638,Republican (REP),#c41221,13,110400,4013110400,-112.0915629,33.48768533
278,Republican (REP),#c41221,13,111401,4013111401,-112.0085557,33.4730969
440,Republican (REP),#c41221,13,108902,4013108902,-112.0916617,33.50521712
581,Republican (REP),#c41221,5,2000,4005002000,-112.1347804,36.60632223
841,Republican (REP),#c41221,5,500,4005000500,-111.557033,35.2272701
2479,Republican (REP),#c41221,7,400,4007000400,-111.2456338,34.29209273
977,Republican (REP),#c41221,21,2200,4021002200,-110.8602989,32.8269793
750,Republican (REP),#c41221,7,600,4007000600,-111.0313468,34.10101926
1262,Republican (REP),#c41221,13,218200,4013218200,-111.9176891,33.45852844
541,Republican (REP),#c41221,13,319000,4013319000,-111.9349181,33.41471028
607,Republican (REP),#c41221,13,318501,4013318501,-111.9348913,33.4553353
1544,Republican (REP),#c41221,13,217800,4013217800,-111.900364,33.47311308
804,Republican (REP),#c41221,13,318400,4013318400,-111.9107651,33.43373851
834,Republican (REP),#c41221,13,217102,4013217102,-111.8959535,33.50213524
476,Republican (REP),#c41221,13,319705,4013319705,-111.9520567,33.39655369
339,Republican (REP),#c41221,13,113801,4013113801,-111.9938946,33.44739762
558,Republican (REP),#c41221,13,941300,4013941300,-111.7932376,33.51918527
862,Republican (REP),#c41221,13,319404,4013319404,-111.8868114,33.39332769
783,Republican (REP),#c41221,13,422203,4013422203,-111.8490247,33.38584302
434,Republican (REP),#c41221,13,421902,4013421902,-111.8141162,33.40422272
726,Republican (REP),#c41221,13,422301,4013422301,-111.8230248,33.38609981
430,Republican (REP),#c41221,13,422215,4013422215,-111.8678247,33.3604905
743,Republican (REP),#c41221,13,420401,4013420401,-111.8261144,33.45730952
233,Republican (REP),#c41221,13,422001,4013422001,-111.8315944,33.4042445
636,Republican (REP),#c41221,13,420115,4013420115,-111.620217,33.41872653
1187,Republican (REP),#c41221,13,422609,4013422609,-111.6760805,33.40068155
700,Republican (REP),#c41221,13,420113,4013420113,-111.6759675,33.41900415
838,Republican (REP),#c41221,13,422629,4013422629,-111.5936896,33.41145548
207,Republican (REP),#c41221,13,115600,4013115600,-112.1078245,33.39947261
87,Republican (REP),#c41221,13,113502,4013113502,-112.0171819,33.45493337
355,Republican (REP),#c41221,13,116400,4013116400,-112.0559281,33.38507594
366,Republican (REP),#c41221,13,116202,4013116202,-111.9874388,33.38858786
146,Republican (REP),#c41221,13,115802,4013115802,-112.0776433,33.3994855
422,Republican (REP),#c41221,13,319908,4013319908,-111.9371759,33.35645169
1283,Republican (REP),#c41221,13,319903,4013319903,-111.9197302,33.37117382
1317,Republican (REP),#c41221,13,810900,4013810900,-111.9365743,33.29819695
953,Republican (REP),#c41221,13,522901,4013522901,-111.8328965,33.32795419
1511,Republican (REP),#c41221,13,116728,4013116728,-112.0624879,33.31267289
1568,Republican (REP),#c41221,13,422403,4013422403,-111.7983206,33.34270117
1066,Republican (REP),#c41221,13,422307,4013422307,-111.8262199,33.36540515
1089,Republican (REP),#c41221,13,811700,4013811700,-111.7984127,33.29914427
1468,Republican (REP),#c41221,13,815000,4013815000,-111.7646489,33.31393215
900,Republican (REP),#c41221,21,1408,4021001408,-111.6698954,32.86455075
296,Republican (REP),#c41221,21,803,4021000803,-111.2575358,33.0334642
572,Republican (REP),#c41221,21,1303,4021001303,-111.6901989,32.94896563
88,Republican (REP),#c41221,13,941000,4013941000,-112.1693651,33.28703358
763,Republican (REP),#c41221,21,1707,4021001707,-112.0396929,33.05091454
1210,Republican (REP),#c41221,19,5300,4019005300,-110.7277087,32.24293381
690,Republican (REP),#c41221,19,4430,4019004430,-111.2587929,32.43299287
565,Republican (REP),#c41221,19,4630,4019004630,-111.0635509,32.38811802
814,Republican (REP),#c41221,19,4613,4019004613,-111.0470074,32.32797223
1660,Republican (REP),#c41221,19,4642,4019004642,-110.9529792,32.43427036
457,Republican (REP),#c41221,19,4625,4019004625,-111.0211669,32.35152704
516,Republican (REP),#c41221,19,4072,4019004072,-110.8110436,32.22768764
745,Republican (REP),#c41221,19,4032,4019004032,-110.8325893,32.24345787
634,Republican (REP),#c41221,19,2904,4019002904,-110.884705,32.25306607
585,Republican (REP),#c41221,19,4617,4019004617,-110.9851563,32.3183972
566,Republican (REP),#c41221,19,3003,4019003003,-110.8661956,32.24716119
748,Republican (REP),#c41221,11,960300,4011960300,-109.1407222,32.7539901
934,Republican (REP),#c41221,3,203,4003000203,-109.8301426,32.05232752
186,Republican (REP),#c41221,3,901,4003000901,-109.5503452,31.3389335
710,Republican (REP),#c41221,3,1502,4003001502,-110.299804,31.56202145
257,Republican (REP),#c41221,19,3705,4019003705,-110.9691721,32.12663739
147,Republican (REP),#c41221,19,800,4019000800,-110.95636,32.21214519
377,Republican (REP),#c41221,19,1304,4019001304,-110.9708547,32.25588349
654,Republican (REP),#c41221,19,4506,4019004506,-111.0270101,32.30235313
496,Republican (REP),#c41221,19,2602,4019002602,-110.9582158,32.2692028
905,Republican (REP),#c41221,19,4422,4019004422,-111.0630751,32.20418209
210,Republican (REP),#c41221,19,2202,4019002202,-110.9519364,32.19274184
536,Republican (REP),#c41221,19,3502,4019003502,-110.8755984,32.20870251
851,Republican (REP),#c41221,19,4323,4019004323,-110.963758,31.9772619
160,Republican (REP),#c41221,19,4112,4019004112,-110.8998957,32.14595322
660,Republican (REP),#c41221,23,966101,4023966101,-111.0413359,31.64248593
584,Republican (REP),#c41221,19,2000,4019002000,-110.9255985,32.20084523
344,Republican (REP),#c41221,13,112510,4013112510,-112.2210426,33.43736462
273,Republican (REP),#c41221,13,82028,4013082028,-112.2466002,33.46877555
775,Republican (REP),#c41221,13,82211,4013082211,-112.3204026,33.42815161
355,Republican (REP),#c41221,13,82017,4013082017,-112.2638452,33.47220702
361,Republican (REP),#c41221,13,82007,4013082007,-112.2507274,33.50148326
496,Republican (REP),#c41221,13,82027,4013082027,-112.2929219,33.45040936
333,Republican (REP),#c41221,13,82009,4013082009,-112.2508164,33.4869963
330,Republican (REP),#c41221,13,82008,4013082008,-112.2420804,33.50147833
826,Republican (REP),#c41221,13,112511,4013112511,-112.2209946,33.40713173
414,Republican (REP),#c41221,13,82205,4013082205,-112.246943,33.42925537
236,Republican (REP),#c41221,27,11501,4027011501,-114.735232,32.59076961
795,Republican (REP),#c41221,27,600,4027000600,-114.6334038,32.70412205
372,Republican (REP),#c41221,27,11000,4027011000,-114.7143795,32.67391191
283,Republican (REP),#c41221,27,11503,4027011503,-114.7071384,32.60464932
1255,Republican (REP),#c41221,13,92309,4013092309,-112.1603196,33.5603104
627,Republican (REP),#c41221,13,92713,4013092713,-112.2290977,33.51610159
524,Republican (REP),#c41221,13,109400,4013109400,-112.1776189,33.50222987
267,Republican (REP),#c41221,13,92600,4013092600,-112.1945977,33.54569081
378,Republican (REP),#c41221,13,92715,4013092715,-112.2117697,33.52003874
296,Republican (REP),#c41221,13,93002,4013093002,-112.1592116,33.52730708
739,Republican (REP),#c41221,13,92500,4013092500,-112.1774088,33.54579568
257,Republican (REP),#c41221,13,92801,4013092801,-112.1946566,33.53483789
307,Republican (REP),#c41221,13,109602,4013109602,-112.2135197,33.49942275
1157,Republican (REP),#c41221,27,11800,4027011800,-114.62775,32.54325691
309,Republican (REP),#c41221,27,11202,4027011202,-113.9309436,32.74006387
393,Republican (REP),#c41221,13,106701,4013106701,-112.0953652,33.53493943
486,Republican (REP),#c41221,13,117000,4013117000,-112.1064379,33.48784719
523,Republican (REP),#c41221,13,105702,4013105702,-112.1385793,33.56031668
242,Republican (REP),#c41221,13,109003,4013109003,-112.1063376,33.49866775
300,Republican (REP),#c41221,13,106702,4013106702,-112.0867781,33.53480132
521,Republican (REP),#c41221,13,71914,4013071914,-112.2159341,33.57424266
1290,Republican (REP),#c41221,13,71910,4013071910,-112.228887,33.58853013
797,Republican (REP),#c41221,13,617700,4013617700,-112.2291917,33.64523641
864,Republican (REP),#c41221,13,616200,4013616200,-112.1604028,33.6580902
568,Republican (REP),#c41221,13,40524,4013040524,-112.4164335,33.67616392
451,Republican (REP),#c41221,13,61042,4013061042,-112.3173497,33.58759965
1730,Republican (REP),#c41221,13,61034,4013061034,-112.3678926,33.61650683
1459,Republican (REP),#c41221,13,40529,4013040529,-112.3934726,33.66397193
665,Republican (REP),#c41221,13,61028,4013061028,-112.3766205,33.631283
1216,Republican (REP),#c41221,13,40525,4013040525,-112.4269627,33.66084149
527,Republican (REP),#c41221,13,60802,4013060802,-112.31401,33.62015844
482,Republican (REP),#c41221,12,20501,4012020501,-113.9501376,33.65258805
800,Republican (REP),#c41221,12,940200,4012940200,-114.2901301,34.15001216
1009,Republican (REP),#c41221,15,951601,4015951601,-114.602064,35.11635231
1046,Republican (REP),#c41221,25,1802,4025001802,-111.925937,34.89344427
625,Republican (REP),#c41221,13,618800,4013618800,-112.0912883,33.64379953
473,Republican (REP),#c41221,13,216810,4013216810,-111.8802501,33.57516431
410,Republican (REP),#c41221,13,108501,4013108501,-112.043224,33.50198184
365,Republican (REP),#c41221,13,103615,4013103615,-112.0821225,33.59224683
808,Republican (REP),#c41221,13,107400,4013107400,-112.0911071,33.51671097
475,Republican (REP),#c41221,13,104701,4013104701,-112.060294,33.57690775
263,Republican (REP),#c41221,13,108601,4013108601,-112.0591329,33.49778698
436,Republican (REP),#c41221,13,111502,4013111502,-112.0202054,33.47466083
398,Republican (REP),#c41221,13,111402,4013111402,-111.9998735,33.47306676
797,Republican (REP),#c41221,5,400,4005000400,-111.6056435,35.21746734
322,Republican (REP),#c41221,21,400,4021000400,-111.0850208,33.27742084
964,Republican (REP),#c41221,17,963700,4017963700,-110.5457694,34.409618
828,Republican (REP),#c41221,13,318900,4013318900,-111.952179,33.41466508
655,Republican (REP),#c41221,13,318700,4013318700,-111.9349179,33.42873531
138,Republican (REP),#c41221,13,111202,4013111202,-111.9738762,33.46055439
649,Republican (REP),#c41221,13,421302,4013421302,-111.8482565,33.41498394
276,Republican (REP),#c41221,13,319300,4013319300,-111.8867329,33.41703901
842,Republican (REP),#c41221,13,420215,4013420215,-111.7275522,33.44456341
405,Republican (REP),#c41221,13,116300,4013116300,-112.0387139,33.38536954
228,Republican (REP),#c41221,13,116100,4013116100,-112.0212714,33.40017748
452,Republican (REP),#c41221,13,116602,4013116602,-112.0905339,33.38496871
510,Republican (REP),#c41221,13,114301,4013114301,-112.0913092,33.44766573
258,Republican (REP),#c41221,13,116204,4013116204,-111.9869425,33.4000005
56,Republican (REP),#c41221,13,117200,4013117200,-112.0468315,33.4274779
845,Republican (REP),#c41221,13,422211,4013422211,-111.8850371,33.3422466
507,Republican (REP),#c41221,13,116718,4013116718,-111.9844998,33.32524829
551,Republican (REP),#c41221,13,811800,4013811800,-111.8848646,33.28368007
721,Republican (REP),#c41221,13,811300,4013811300,-111.8154898,33.32442858
339,Republican (REP),#c41221,13,522903,4013522903,-111.8371642,33.31345156
618,Republican (REP),#c41221,21,1000,4021001000,-111.4980793,32.98044815
177,Republican (REP),#c41221,21,2102,4021002102,-111.5961407,32.69367821
743,Republican (REP),#c41221,19,4049,4019004049,-110.7982747,32.21359651
554,Republican (REP),#c41221,19,4036,4019004036,-110.8154035,32.18090292
533,Republican (REP),#c41221,19,4626,4019004626,-111.0209485,32.34212693
367,Republican (REP),#c41221,3,800,4003000800,-109.5258244,31.38219207
1022,Republican (REP),#c41221,19,4307,4019004307,-110.9852082,31.87303992
394,Republican (REP),#c41221,11,960100,4011960100,-109.2640194,33.39689207
945,Republican (REP),#c41221,19,4317,4019004317,-110.9930679,31.87363674
211,Republican (REP),#c41221,19,100,4019000100,-110.9710287,32.22086545
535,Republican (REP),#c41221,19,4505,4019004505,-110.9918647,32.27116932
368,Republican (REP),#c41221,19,1600,4019001600,-110.938363,32.24815931
432,Republican (REP),#c41221,19,4513,4019004513,-111.0027616,32.28369879
29,Republican (REP),#c41221,19,1000,4019001000,-110.9771935,32.2129037
631,Republican (REP),#c41221,19,500,4019000500,-110.9526249,32.23005509
613,Republican (REP),#c41221,19,4508,4019004508,-110.9857186,32.28490758
230,Republican (REP),#c41221,19,3704,4019003704,-110.9728113,32.14127077
207,Republican (REP),#c41221,19,4122,4019004122,-110.9370743,32.14140714
398,Republican (REP),#c41221,19,4115,4019004115,-110.9186326,32.14349249
326,Republican (REP),#c41221,23,966301,4023966301,-110.8971201,31.37234397
244,Republican (REP),#c41221,19,4110,4019004110,-110.9391656,32.15602658
483,Republican (REP),#c41221,3,1200,4003001200,-110.0279307,31.4680406
743,Republican (REP),#c41221,13,92719,4013092719,-112.281163,33.51539272
297,Republican (REP),#c41221,13,82207,4013082207,-112.2906886,33.39681669
456,Republican (REP),#c41221,13,83000,4013083000,-112.2607918,33.44903195
264,Republican (REP),#c41221,27,11600,4027011600,-114.76795,32.52651451
284,Republican (REP),#c41221,27,402,4027000402,-114.677141,32.71395424
495,Republican (REP),#c41221,27,902,4027000902,-114.6547518,32.69117661
285,Republican (REP),#c41221,13,723305,4013723305,-113.0269416,32.9326608
404,Republican (REP),#c41221,13,61024,4013061024,-112.3991641,33.41925846
902,Republican (REP),#c41221,19,4313,4019004313,-111.2708386,32.02736356
394,Republican (REP),#c41221,13,93105,4013093105,-112.1947048,33.52033942
478,Republican (REP),#c41221,13,112503,4013112503,-112.2119981,33.47302666
150,Republican (REP),#c41221,13,112504,4013112504,-112.1948327,33.47680395
677,Republican (REP),#c41221,13,92712,4013092712,-112.2290551,33.53061361
380,Republican (REP),#c41221,13,93101,4013093101,-112.1573864,33.51921817
276,Republican (REP),#c41221,13,109102,4013109102,-112.1256581,33.49857157
148,Republican (REP),#c41221,13,112201,4013112201,-112.1394436,33.47380475
921,Republican (REP),#c41221,13,105900,4013105900,-112.1256272,33.54581041
254,Republican (REP),#c41221,13,112202,4013112202,-112.1477014,33.47244824
153,Republican (REP),#c41221,13,106001,4013106001,-112.1145949,33.5458512
312,Republican (REP),#c41221,13,107201,4013107201,-112.1255712,33.51309985
973,Republican (REP),#c41221,13,617900,4013617900,-112.1949954,33.64458852
814,Republican (REP),#c41221,13,71511,4013071511,-112.2099112,33.63119164
952,Republican (REP),#c41221,13,61047,4013061047,-112.3494714,33.51509774
256,Republican (REP),#c41221,13,60902,4013060902,-112.3262851,33.61205856
377,Republican (REP),#c41221,12,20602,4012020602,-114.5695086,33.35351467
1066,Republican (REP),#c41221,15,953100,4015953100,-114.3306979,34.47100088
105,Republican (REP),#c41221,13,113201,4013113201,-112.0519793,33.45511159
227,Republican (REP),#c41221,13,110701,4013110701,-112.0438791,33.48511653
16,Republican (REP),#c41221,1,945100,4001945100,-109.318263,35.08706997
231,Republican (REP),#c41221,13,114000,4013114000,-112.0564579,33.44408612
154,Republican (REP),#c41221,13,115300,4013115300,-112.0486506,33.41265405
147,Republican (REP),#c41221,13,115801,4013115801,-112.0689754,33.39950321
284,Republican (REP),#c41221,13,115900,4013115900,-112.0559842,33.39958506
749,Republican (REP),#c41221,13,810200,4013810200,-111.9025212,33.32386102
1066,Republican (REP),#c41221,13,810800,4013810800,-111.8853929,33.31318837
531,Republican (REP),#c41221,13,812500,4013812500,-111.7843237,33.268879
515,Republican (REP),#c41221,13,522904,4013522904,-111.8284703,33.31345973
912,Republican (REP),#c41221,13,523104,4013523104,-111.8502223,33.29884178
467,Republican (REP),#c41221,13,811200,4013811200,-111.8852453,33.29866216
222,Republican (REP),#c41221,19,1200,4019001200,-110.9956883,32.24349978
172,Republican (REP),#c41221,19,3902,4019003902,-110.9855157,32.14133152
240,Republican (REP),#c41221,19,4320,4019004320,-111.0585493,32.12202876
284,Republican (REP),#c41221,23,966402,4023966402,-110.9417284,31.3412964
222,Republican (REP),#c41221,23,966401,4023966401,-110.9482368,31.35086269
131,Republican (REP),#c41221,3,1000,4003001000,-109.9294337,31.55090097
624,Republican (REP),#c41221,19,4033,4019004033,-110.8494049,32.18832904
194,Republican (REP),#c41221,19,4116,4019004116,-110.9029842,32.13849366
57,Republican (REP),#c41221,13,112512,4013112512,-112.1748357,33.44850433
515,Republican (REP),#c41221,13,61200,4013061200,-112.341797,33.44631337
548,Republican (REP),#c41221,13,82024,4013082024,-112.2812089,33.4702087
308,Republican (REP),#c41221,13,82018,4013082018,-112.2464894,33.47605171
164,Republican (REP),#c41221,13,82209,4013082209,-112.2960227,33.43182119
242,Republican (REP),#c41221,27,301,4027000301,-114.6496628,32.72791854
580,Republican (REP),#c41221,13,92402,4013092402,-112.1558536,33.54578746
156,Republican (REP),#c41221,13,92900,4013092900,-112.1774451,33.53127019
262,Republican (REP),#c41221,13,109802,4013109802,-112.1907502,33.4877584
315,Republican (REP),#c41221,13,109702,4013109702,-112.233063,33.48694716
329,Republican (REP),#c41221,13,92311,4013092311,-112.1883998,33.56023997
319,Republican (REP),#c41221,13,92718,4013092718,-112.2118198,33.52726434
493,Republican (REP),#c41221,13,93200,4013093200,-112.2203819,33.55963514
247,Republican (REP),#c41221,27,10914,4027010914,-114.4812027,32.81513545
206,Republican (REP),#c41221,13,109101,4013109101,-112.1255929,33.50581592
278,Republican (REP),#c41221,13,112302,4013112302,-112.1602715,33.4768981
958,Republican (REP),#c41221,13,105800,4013105800,-112.142951,33.54580393
681,Republican (REP),#c41221,13,616000,4013616000,-112.1778366,33.66144227
745,Republican (REP),#c41221,13,92721,4013092721,-112.2463813,33.54475914
504,Republican (REP),#c41221,15,950500,4015950500,-114.3719226,35.37597601
734,Republican (REP),#c41221,15,951800,4015951800,-114.6181883,35.0951564
818,Republican (REP),#c41221,25,2100,4025002100,-112.9608617,35.15598793
825,Republican (REP),#c41221,13,618400,4013618400,-112.1245354,33.6510443
239,Republican (REP),#c41221,13,103306,4013103306,-112.0253133,33.62981666
1204,Republican (REP),#c41221,13,106200,4013106200,-112.0738396,33.54556151
345,Republican (REP),#c41221,13,110802,4013110802,-112.0215206,33.48407003
552,Republican (REP),#c41221,13,107601,4013107601,-112.0606163,33.51647924
56,Republican (REP),#c41221,1,945001,4001945001,-109.1333749,35.70446688
773,Republican (REP),#c41221,21,309,4021000309,-111.5546824,33.42602005
424,Republican (REP),#c41221,13,319706,4013319706,-111.9525303,33.38199779
389,Republican (REP),#c41221,13,421602,4013421602,-111.7967966,33.41165409
573,Republican (REP),#c41221,13,422204,4013422204,-111.8666329,33.38584827
422,Republican (REP),#c41221,13,421901,4013421901,-111.8141908,33.39698195
471,Republican (REP),#c41221,13,421400,4013421400,-111.83143,33.41510467
815,Republican (REP),#c41221,13,421701,4013421701,-111.7796191,33.41904182
1138,Republican (REP),#c41221,21,313,4021000313,-111.5719817,33.40057886
577,Republican (REP),#c41221,13,116730,4013116730,-112.1250768,33.299053
565,Republican (REP),#c41221,21,1406,4021001406,-111.7404187,32.85441279
252,Republican (REP),#c41221,21,1701,4021001701,-112.1587439,33.03462443
455,Republican (REP),#c41221,19,3102,4019003102,-110.882889,32.23731167
187,Republican (REP),#c41221,19,1302,4019001302,-110.9754512,32.24440958
387,Republican (REP),#c41221,19,1400,4019001400,-110.9620427,32.24668046
144,Republican (REP),#c41221,19,4415,4019004415,-111.0067626,32.21958639
290,Republican (REP),#c41221,19,2400,4019002400,-110.9687003,32.17803128
126,Republican (REP),#c41221,19,941000,4019941000,-111.0798626,32.11566249
461,Republican (REP),#c41221,19,3503,4019003503,-110.8726032,32.19922513
694,Republican (REP),#c41221,19,4118,4019004118,-110.8922272,32.15122267
431,Republican (REP),#c41221,19,3504,4019003504,-110.8622294,32.1995907
362,Republican (REP),#c41221,19,4114,4019004114,-110.9099125,32.01666399
354,Republican (REP),#c41221,27,700,4027000700,-114.6137186,32.69124401
252,Republican (REP),#c41221,27,302,4027000302,-114.6389372,32.71653816
153,Republican (REP),#c41221,27,980006,4027980006,-114.6023701,32.64436327
171,Republican (REP),#c41221,27,12100,4027012100,-113.8503785,33.08049013
209,Republican (REP),#c41221,13,110002,4013110002,-112.1604624,33.49163348
279,Republican (REP),#c41221,13,109200,4013109200,-112.1429058,33.50219722
329,Republican (REP),#c41221,13,106801,4013106801,-112.1145493,33.53131906
426,Republican (REP),#c41221,13,105601,4013105601,-112.1212698,33.56032605
270,Republican (REP),#c41221,13,61100,4013061100,-112.3733796,33.53604815
513,Republican (REP),#c41221,19,4067,4019004067,-110.849048,32.24056651
204,Republican (REP),#c41221,21,2003,4021002003,-111.5350247,32.75176769
210,Republican (REP),#c41221,13,113300,4013113300,-112.0389236,33.45858662
248,Republican (REP),#c41221,13,111602,4013111602,-112.0432967,33.47301342
292,Republican (REP),#c41221,13,610100,4013610100,-112.1072362,33.89216758
184,Republican (REP),#c41221,13,113501,4013113501,-112.0215543,33.46215586
320,Republican (REP),#c41221,13,82016,4013082016,-112.2637752,33.49401518
775,Republican (REP),#c41221,13,420108,4013420108,-111.6403873,33.47958241
307,Republican (REP),#c41221,13,422635,4013422635,-111.6417715,33.386548
587,Republican (REP),#c41221,13,319201,4013319201,-111.9002492,33.41842862
300,Republican (REP),#c41221,19,2703,4019002703,-110.949371,32.2641229
239,Republican (REP),#c41221,19,400,4019000400,-110.9662498,32.23086417
526,Republican (REP),#c41221,19,4037,4019004037,-110.832393,32.18829032
282,Republican (REP),#c41221,13,108802,4013108802,-112.0737051,33.50638873
101,Republican (REP),#c41221,13,114302,4013114302,-112.0912503,33.44037689
191,Republican (REP),#c41221,19,3903,4019003903,-110.9851617,32.12650263
283,Republican (REP),#c41221,13,104402,4013104402,-112.1082805,33.57476102
65,Republican (REP),#c41221,23,966103,4023966103,-110.9471405,31.40688072
699,Republican (REP),#c41221,19,2901,4019002901,-110.9011702,32.25066279
346,Republican (REP),#c41221,13,619100,4013619100,-112.0633646,33.64394546
285,Republican (REP),#c41221,13,109603,4013109603,-112.2250233,33.50154441
95,Republican (REP),#c41221,13,522800,4013522800,-111.6620715,33.30586583
439,Republican (REP),#c41221,19,4620,4019004620,-110.9783892,32.37238941
214,Republican (REP),#c41221,19,2603,4019002603,-110.968781,32.26504532
162,Republican (REP),#c41221,19,1100,4019001100,-110.9927473,32.23258077
301,Republican (REP),#c41221,13,103304,4013103304,-112.016688,33.63345386
264,Republican (REP),#c41221,13,111204,4013111204,-111.9553323,33.46093105
